Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
2/1/2025 17:46:02.200,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.24831,kg/cm2G
2/1/2025 17:45:58.088,1500,HC1502,CHANGE,,,AUTOMANA.OP,10.0,%
2/1/2025 17:45:58.279,1500,HC1502,CHANGE,,,AUTOMANA.OP,11.0,%
2/1/2025 17:45:06.100,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.282827,kg/cm2G
2/1/2025 17:45:04.700,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.24407,kg/cm2G
2/1/2025 17:45:01.611,1500,TI1517,PVHIGH,ACK,,DR1501 INSIDE,,
2/1/2025 17:44:57.107,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
2/1/2025 17:44:46.300,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.280259,kg/cm2G
2/1/2025 17:44:41.500,1500,TI1517,PVHIGH,,,DR1501 INSIDE,68.0165,DegC
2/1/2025 17:44:30.800,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.249504,kg/cm2G
2/1/2025 17:44:21.880,1500,XSV1501,CHANGE,,,devctla.gop,,
2/1/2025 17:44:20.400,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.278587,kg/cm2G
2/1/2025 17:44:17.000,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.246399,kg/cm2G
2/1/2025 17:44:15.326,1500,XSV1502,CHANGE,,,devctla.gop,,
2/1/2025 17:44:14.300,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.27811,kg/cm2G
2/1/2025 17:44:14.400,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,,,,
2/1/2025 17:44:10.100,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.245443,kg/cm2G
2/1/2025 17:44:07.000,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.27799,kg/cm2G
2/1/2025 17:43:58.604,1500,LI1501A,PVLOLO,ACK,,VE1501A,,
2/1/2025 17:43:57.500,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.245025,kg/cm2G
2/1/2025 17:43:53.100,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.275124,kg/cm2G
2/1/2025 17:43:52.400,1500,LI1501A,PVLOLO,,,VE1501A,0.189756,m
2/1/2025 17:43:51.300,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.249863,kg/cm2G
2/1/2025 17:43:19.195,1600,PI1601LL,OFFNRM,ACK,,HE1601 OUTLET L.LOW,,
2/1/2025 17:43:12.200,1600,PI1601LL,OFFNRM,,,HE1601 OUTLET L.LOW,,
2/1/2025 17:42:54.300,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.277572,kg/cm2G
2/1/2025 17:42:52.200,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.247832,kg/cm2G
2/1/2025 17:42:48.300,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.278229,kg/cm2G
2/1/2025 17:42:46.300,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.249325,kg/cm2G
2/1/2025 17:42:35.500,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.282051,kg/cm2G
2/1/2025 17:42:33.800,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.246638,kg/cm2G
2/1/2025 17:42:22.900,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.283604,kg/cm2G
2/1/2025 17:42:20.900,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.249027,kg/cm2G
2/1/2025 17:42:18.383,1600,PI1601,PVLOW,ACK,,HE1601 OUTLET,,
2/1/2025 17:42:16.664,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
2/1/2025 17:42:11.600,1600,PI1601,PVLOW,,,HE1601 OUTLET,0.281334,kg/cm2G
2/1/2025 17:41:33.500,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,,,,
2/1/2025 17:41:33.400,1600,PI1601LL,OFFNRM,OK,,HE1601 OUTLET L.LOW,,
2/1/2025 17:41:32.400,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.555264,kg/cm2G
2/1/2025 17:41:32.300,1600,PI1601,PVLOW,OK,,HE1601 OUTLET,0.555264,kg/cm2G
2/1/2025 17:41:07.100,1600,PNEUMOIS,State Change,,,SCM,,
2/1/2025 17:41:07.600,1600,PNEUMOIS,Start,,,SCM,,
2/1/2025 17:40:53.900,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,,,,
2/1/2025 17:40:41.000,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,,,,
2/1/2025 17:40:39.800,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.238994,kg/cm2G
2/1/2025 17:40:38.600,1600,PNEUMOIS,State Change,,,SCM,,
2/1/2025 17:40:37.500,1600,PNEUMOIS,End,,,SCM,,
2/1/2025 17:40:37.400,1600,PNEUMOIS,State Change,,,SCM,,
2/1/2025 17:40:14.000,1500,FIC1501,DEVLOW,OK,,TW1501 FEED,-2.33206,t/h
2/1/2025 17:40:11.914,1600,LA1654H,CHANGE,,,ALARM.PVFL,,
2/1/2025 17:39:43.059,1500,TI1516,PVHIGH,ACK,,DR1501 INSIDE,,
2/1/2025 17:39:35.000,1500,TI1516,PVHIGH,,,DR1501 INSIDE,68.0165,DegC
2/1/2025 17:39:22.900,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.280558,kg/cm2G
2/1/2025 17:39:19.500,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.249504,kg/cm2G
2/1/2025 17:38:42.800,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.279722,kg/cm2G
2/1/2025 17:38:38.600,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.248728,kg/cm2G
2/1/2025 17:38:02.200,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.286172,kg/cm2G
2/1/2025 17:38:00.100,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.247832,kg/cm2G
2/1/2025 17:37:47.582,1500,XSV1502,CHANGE,,,devctla.gop,,
2/1/2025 17:37:45.113,1500,XSV1502,CHANGE,,,devctla.modeattr,,
2/1/2025 17:37:40.396,1500,XSV1501,CHANGE,,,devctla.gop,,
2/1/2025 17:37:39.161,1500,XSV1501,CHANGE,,,devctla.modeattr,,
2/1/2025 17:37:13.499,1500,FIC1501,CHANGE,,,pida.mode,,
2/1/2025 17:36:59.300,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.276079,kg/cm2G
2/1/2025 17:36:58.000,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.249922,kg/cm2G
2/1/2025 17:36:33.387,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:36:05.600,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,36.2717,Nm3/h
2/1/2025 17:35:53.700,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,56.8689,Nm3/h
2/1/2025 17:35:29.244,1500,LI1501B,PVLOW,ACK,,VE1501B,,
2/1/2025 17:35:26.100,1400,TIC1402,PVLOW,OK,,VE1402,31.0463,DegC
2/1/2025 17:35:23.200,1500,LI1501B,PVLOW,,,VE1501B,1.49885,m
2/1/2025 17:35:17.800,1500,LI1501A,PVLOLO,OK,,VE1501A,0.350869,m
2/1/2025 17:34:25.900,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.290471,kg/cm2G
2/1/2025 17:34:23.100,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.245861,kg/cm2G
2/1/2025 17:34:11.300,1500,LIC1502,PVHIGH,OK,,TW1501,6.41819,m
2/1/2025 17:33:55.900,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.278408,kg/cm2G
2/1/2025 17:33:52.100,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.248191,kg/cm2G
2/1/2025 17:33:50.000,1400,TIC1401,PVLOW,OK,,VE1401,32.0354,DegC
2/1/2025 17:33:35.500,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.282827,kg/cm2G
2/1/2025 17:33:32.500,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.246877,kg/cm2G
2/1/2025 17:33:03.500,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.275243,kg/cm2G
2/1/2025 17:33:01.500,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.239531,kg/cm2G
2/1/2025 17:32:23.400,1400,LIC1401,PVHIGH,OK,,VE1401,0.390285,m
2/1/2025 17:31:54.300,1400,PIC1404,PVLOW,OK,,HE1403 INLET,3.11331,kg/cm2G
2/1/2025 17:31:54.000,1400,PIC1403,PVLOW,OK,,VE1403,3.11331,kg/cm2G
2/1/2025 17:31:42.700,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.276258,kg/cm2G
2/1/2025 17:31:40.700,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.249564,kg/cm2G
2/1/2025 17:31:36.904,1500,FIC1501,CHANGE,,,PIDA.OP,32.0251,%
2/1/2025 17:31:35.271,1500,FIC1501,CHANGE,,,PIDA.OP,33.0251,%
2/1/2025 17:31:30.681,1500,FIC1501,CHANGE,,,PIDA.OP,34.0251,%
2/1/2025 17:31:29.360,1500,FIC1501,CHANGE,,,PIDA.OP,35.0251,%
2/1/2025 17:31:28.769,1500,FIC1501,CHANGE,,,pida.mode,,
2/1/2025 17:31:23.700,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.279722,kg/cm2G
2/1/2025 17:31:22.300,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.248071,kg/cm2G
2/1/2025 17:31:11.700,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.275661,kg/cm2G
2/1/2025 17:31:08.700,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.249982,kg/cm2G
2/1/2025 17:31:04.666,1400,LIC1401,PVHIGH,ACK,,VE1401,,
2/1/2025 17:30:33.300,1400,LIC1401,PVHIGH,,,VE1401,0.402991,m
2/1/2025 17:30:25.199,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:30:20.300,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,36.0671,Nm3/h
2/1/2025 17:30:13.564,1500,LI1501A,PVLOLO,ACK,,VE1501A,,
2/1/2025 17:30:08.300,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,56.17,Nm3/h
2/1/2025 17:30:08.400,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.281275,kg/cm2G
2/1/2025 17:30:06.592,1400,XSV1402,CHANGE,,,devctla.gop,,
2/1/2025 17:30:05.000,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.244488,kg/cm2G
2/1/2025 17:30:02.600,1500,LI1501A,PVLOLO,,,VE1501A,0.105619,m
2/1/2025 17:30:02.652,1500,LI1501A,CHANGE,,,daca.pvsource,,
2/1/2025 17:29:59.418,1400,PIC1401,CHANGE,,,PIDA.OP,20.0,%
2/1/2025 17:29:58.799,1400,FI1406,BAD PV,ACK,,PU1403 MIN FLOW,,
2/1/2025 17:29:54.174,1400,PIC1401,CHANGE,,,pida.mode,,
2/1/2025 17:29:50.300,1500,LI1501A,PVLOLO,OK,,VE1501A,0.5,m
2/1/2025 17:29:50.100,1400,FI1406,BAD PV,,,PU1403 MIN FLOW,,kg/Hr
2/1/2025 17:29:50.286,1500,LI1501A,CHANGE,,,DACA.PV,0.5,m
2/1/2025 17:29:46.712,1500,LI1501A,CHANGE,,,daca.pvsource,,
2/1/2025 17:29:44.602,1500,FIC1501,DEVLOW,ACK,,TW1501 FEED,,
2/1/2025 17:29:41.645,1400,XSV1401,CHANGE,,,devctla.gop,,
2/1/2025 17:29:40.445,1400,XSV1401,CHANGE,,,devctla.modeattr,,
2/1/2025 17:29:36.804,1300,XSV1398,CHANGE,,,devctla.gop,,
2/1/2025 17:29:35.046,1400,CO1401,CHANGE,,,devctla.gop,,
2/1/2025 17:29:34.395,1400,CO1401,CHANGE,,,devctla.modeattr,,
2/1/2025 17:29:30.423,1300,XSV1386,CHANGE,,,devctla.gop,,
2/1/2025 17:29:26.746,1400,XSV1403,CHANGE,,,devctla.gop,,
2/1/2025 17:29:25.581,1400,XSV1403,CHANGE,,,devctla.modeattr,,
2/1/2025 17:29:19.224,1300,PIC1305,CHANGE,,,PIDA.OP,101.0,%
2/1/2025 17:29:18.100,1500,NAOHFEED,State Change,,,SCM,,
2/1/2025 17:29:17.100,1500,NAOHFEED,End,,,SCM,,
2/1/2025 17:29:17.100,1500,NAOHFEED,State Change,,,SCM,,
2/1/2025 17:29:14.668,1300,PIC1305,CHANGE,,,PIDA.OP,91.0,%
2/1/2025 17:29:14.757,1300,PIC1305,CHANGE,,,PIDA.OP,81.0,%
2/1/2025 17:29:13.921,1300,PIC1305,CHANGE,,,PIDA.OP,71.0,%
2/1/2025 17:29:13.126,1300,PIC1305,CHANGE,,,PIDA.OP,61.0,%
2/1/2025 17:29:12.794,1300,PIC1305,CHANGE,,,PIDA.OP,51.0,%
2/1/2025 17:29:12.997,1300,PIC1305,CHANGE,,,PIDA.OP,41.0,%
2/1/2025 17:29:12.197,1300,PIC1305,CHANGE,,,PIDA.OP,31.0,%
2/1/2025 17:29:11.581,1500,LI1501A,CHANGE,,,daca.pvsource,,
2/1/2025 17:29:11.528,1300,PIC1305,CHANGE,,,PIDA.OP,21.0,%
2/1/2025 17:29:09.016,1300,PIC1305,CHANGE,,,PIDA.OP,11.0,%
2/1/2025 17:29:08.748,1300,PIC1305,CHANGE,,,PIDA.OP,10.0,%
2/1/2025 17:29:08.425,1300,PIC1305,CHANGE,,,PIDA.OP,9.0,%
2/1/2025 17:29:08.895,1300,PIC1305,CHANGE,,,PIDA.OP,8.0,%
2/1/2025 17:29:07.301,1300,PIC1305,CHANGE,,,PIDA.OP,7.0,%
2/1/2025 17:29:07.239,1300,PIC1305,CHANGE,,,PIDA.OP,6.0,%
2/1/2025 17:29:07.443,1300,PIC1305,CHANGE,,,PIDA.OP,5.0,%
2/1/2025 17:29:06.340,1300,PIC1305,CHANGE,,,PIDA.OP,4.0,%
2/1/2025 17:29:06.810,1300,PIC1305,CHANGE,,,PIDA.OP,3.0,%
2/1/2025 17:29:06.973,1300,PIC1305,CHANGE,,,PIDA.OP,2.0,%
2/1/2025 17:29:05.369,1300,PIC1305,CHANGE,,,PIDA.OP,1.0,%
2/1/2025 17:28:50.600,1600,PI1601,PVLOLO,OK,,HE1601 OUTLET,0.277453,kg/cm2G
2/1/2025 17:28:48.100,1500,TI1502,PVHIGH,OK,,HE1503 OUTLET,53.9436,DegC
2/1/2025 17:28:48.600,1600,PI1601,PVLOLO,,,HE1601 OUTLET,0.24831,kg/cm2G
2/1/2025 17:28:44.445,1300,XSV1384,CHANGE,,,devctla.gop,,
2/1/2025 17:28:40.500,1500,FIC1501,DEVLOW,,,TW1501 FEED,-4.5547,t/h
2/1/2025 17:28:33.426,1300,XSV1382,CHANGE,,,devctla.gop,,
2/1/2025 17:28:32.735,1300,XSV1382,CHANGE,,,devctla.modeattr,,
2/1/2025 17:28:31.900,1800,PT1805,PVLOW,OK,,VE 1802 PRESSURE,2.11812,kg/cm2
2/1/2025 17:28:30.594,1500,LI1501A,CHANGE,,,daca.pvsource,,
2/1/2025 17:28:23.701,1400,XSV1402,CHANGE,,,devctla.gop,,
2/1/2025 17:28:22.213,1400,XSV1402,CHANGE,,,devctla.modeattr,,
2/1/2025 17:28:18.883,1500,FIC1501,CHANGE,,,PIDA.OP,35.0,%
2/1/2025 17:28:11.551,1400,CO1402,CHANGE,,,devctla.gop,,
2/1/2025 17:28:08.851,1400,CO1402,CHANGE,,,devctla.modeattr,,
2/1/2025 17:27:50.246,1100,XSV1103B,CHANGE,,,devctla.gop,,
2/1/2025 17:27:44.486,1100,XSV1115B,CHANGE,,,devctla.gop,,
2/1/2025 17:27:41.405,1100,PU1111,CHANGE,,,devctla.gop,,
2/1/2025 17:27:18.571,1500,FIC1501,CHANGE,,,PIDA.OP,36.0,%
2/1/2025 17:27:07.209,1500,FIC1501,CHANGE,,,PIDA.OP,37.0,%
2/1/2025 17:27:07.831,1500,FIC1501,CHANGE,,,PIDA.OP,38.0,%
2/1/2025 17:26:12.079,1500,LIC1502,PVHIGH,ACK,,TW1501,,
2/1/2025 17:26:09.100,1500,LIC1502,PVHIGH,,,TW1501,6.50133,m
2/1/2025 17:24:08.717,1300,XSV1386,CHANGE,,,devctla.gop,,
2/1/2025 17:24:04.225,1300,XSV1398,CHANGE,,,devctla.gop,,
2/1/2025 17:23:44.197,1100,PU1111,CHANGE,,,devctla.gop,,
2/1/2025 17:23:36.350,1100,XSV1115B,CHANGE,,,devctla.gop,,
2/1/2025 17:23:35.553,1100,XSV1115B,CHANGE,,,devctla.modeattr,,
2/1/2025 17:23:34.929,1500,HC1502,CHANGE,,,AUTOMANA.OP,12.0,%
2/1/2025 17:23:33.227,1500,HC1502,CHANGE,,,AUTOMANA.OP,13.0,%
2/1/2025 17:23:33.487,1500,HC1502,CHANGE,,,AUTOMANA.OP,14.0,%
2/1/2025 17:23:32.361,1500,HC1502,CHANGE,,,AUTOMANA.OP,15.0,%
2/1/2025 17:23:27.655,1100,XSV1103B,CHANGE,,,devctla.gop,,
2/1/2025 17:23:26.157,1100,XSV1103B,CHANGE,,,devctla.modeattr,,
2/1/2025 17:23:19.823,1100,XSV1102,CHANGE,,,devctla.gop,,
2/1/2025 17:23:12.553,1500,TIC1511,CHANGE,,,PIDA.SP,58.0,DegC
2/1/2025 17:23:11.118,1500,LI1501A,PVLOLO,ACK,,VE1501A,,
2/1/2025 17:23:10.200,1400,LIC1402,PVHIGH,OK,,VE1402,0.424759,m
2/1/2025 17:23:06.000,1500,LI1501A,PVLOLO,,,VE1501A,0.19799,m
2/1/2025 17:23:05.210,1100,XSV1101,CHANGE,,,devctla.gop,,
2/1/2025 17:22:54.707,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:22:46.800,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,33.2027,Nm3/h
2/1/2025 17:22:34.800,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,57.4086,Nm3/h
2/1/2025 17:22:10.422,1100,XSV1101,CHANGE,,,devctla.gop,,
2/1/2025 17:20:07.000,1400,LIC1402,PVHIHI,OK,,VE1402,0.540559,m
2/1/2025 17:19:24.976,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:19:13.800,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,41.6312,Nm3/h
2/1/2025 17:19:01.600,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,56.6366,Nm3/h
2/1/2025 17:18:38.119,1400,LIC1402,CHANGE,,,pida.mode,,
2/1/2025 17:18:31.405,1400,LIC1402,PVHIHI,ACK,,VE1402,,
2/1/2025 17:18:24.000,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,44.1011,Nm3/h
2/1/2025 17:18:24.100,1400,LIC1402,PVHIHI,,,VE1402,0.550879,m
2/1/2025 17:18:13.400,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,56.2739,Nm3/h
2/1/2025 17:17:59.617,1500,FIC1501,CHANGE,,,PIDA.OP,39.0,%
2/1/2025 17:16:24.833,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:16:24.793,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:16:19.400,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,45.0657,Nm3/h
2/1/2025 17:16:17.700,1500,FIC1501,DEVLOW,OK,,TW1501 FEED,-0.988503,t/h
2/1/2025 17:16:15.526,1500,FIC1501,CHANGE,,,PIDA.OP,38.0,%
2/1/2025 17:16:14.157,1500,FIC1501,CHANGE,,,PIDA.OP,37.0,%
2/1/2025 17:16:13.455,1500,FIC1501,CHANGE,,,PIDA.OP,36.0,%
2/1/2025 17:16:01.729,1500,HC1502,CHANGE,,,AUTOMANA.OP,16.0,%
2/1/2025 17:16:00.912,1500,HC1502,CHANGE,,,AUTOMANA.OP,17.0,%
2/1/2025 17:15:56.900,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,55.9618,Nm3/h
2/1/2025 17:15:54.327,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:15:47.300,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,45.929,Nm3/h
2/1/2025 17:15:46.320,1500,FIC1501,CHANGE,,,PIDA.OP,35.0,%
2/1/2025 17:15:42.100,1500,FIC1501,PVLOW,OK,,TW1501 FEED,35.8934,t/h
2/1/2025 17:15:41.410,1500,FIC1501,CHANGE,,,PIDA.OP,34.0,%
2/1/2025 17:15:40.058,1500,FIC1501,CHANGE,,,PIDA.OP,33.0,%
2/1/2025 17:15:39.045,1500,FIC1501,CHANGE,,,PIDA.OP,32.0,%
2/1/2025 17:15:38.641,1500,FIC1501,CHANGE,,,PIDA.OP,31.0,%
2/1/2025 17:15:36.275,1500,FIC1501,CHANGE,,,pida.mode,,
2/1/2025 17:15:17.772,1400,LIC1402,PVHIGH,ACK,,VE1402,,
2/1/2025 17:15:17.200,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,57.741,Nm3/h
2/1/2025 17:15:11.100,1400,LIC1402,PVHIGH,,,VE1402,0.430026,m
2/1/2025 17:14:32.730,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:14:21.700,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,48.0876,Nm3/h
2/1/2025 17:14:00.200,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,55.5961,Nm3/h
2/1/2025 17:13:59.911,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:13:49.200,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,45.4838,Nm3/h
2/1/2025 17:13:42.225,1300,XSV1318A,CMDDIS,ACK,,RE1301A DISCHARGE,,
2/1/2025 17:13:38.054,1300,XSV1398,CHANGE,,,devctla.gop,,
2/1/2025 17:13:35.400,1300,XSV1318A,CMDDIS,,,RE1301A DISCHARGE,,
2/1/2025 17:13:33.080,1300,XSV1386,CHANGE,,,devctla.gop,,
2/1/2025 17:13:30.800,8400,FI8107PV,OFFNRM,OK,,COOLING TOWER LOW LEVEL,,
2/1/2025 17:12:48.497,1500,FI1519,PVLOW,ACK,,DR1501 BM BY-PASS,,
2/1/2025 17:12:47.900,1500,FI1519,PVLOW,OK,,DR1501 BM BY-PASS,55.071,Nm3/h
2/1/2025 17:12:42.100,1500,FI1519,PVLOW,,,DR1501 BM BY-PASS,48.8885,Nm3/h
2/1/2025 17:10:54.661,8200,FI8101,PVHIGH,ACK,,VE8202,,
2/1/2025 17:10:35.712,1300,XSV1318A,CHANGE,,,devctla.gop,,
2/1/2025 17:10:28.900,8200,FI8101,PVHIGH,,,VE8202,854.174,Nm3/h
2/1/2025 17:10:25.054,1300,XSV1331A,CHANGE,,,devctla.gop,,
2/1/2025 17:10:19.000,1400,LIC1402,PVHIGH,OK,,VE1402,0.424479,m
2/1/2025 17:10:12.709,1300,XSV1349A,CHANGE,,,devctla.gop,,
2/1/2025 17:09:58.304,1300,ALMMNG1,OFFNRM,ACK,,FG1324A PV LO Alarm,,
2/1/2025 17:09:55.519,1500,PI1514,PVLOW,ACK,,DR1501 INSIDE,,
2/1/2025 17:09:54.800,1300,ALMMNG1,OFFNRM,,,FG1324A PV LO Alarm,,
2/1/2025 17:09:42.400,1500,PI1514,PVLOW,,,DR1501 INSIDE,129.384,mmH2O
2/1/2025 17:09:42.913,1300,XSV1321A,CHANGE,,,devctla.gop,,
2/1/2025 17:09:35.600,1400,LIC1402,PVHIHI,OK,,VE1402,0.540021,m
2/1/2025 17:09:30.060,1300,XSV1309A,CHANGE,,,devctla.gop,,
2/1/2025 17:09:28.801,1300,XSV1309A,CHANGE,,,devctla.modeattr,,
2/1/2025 17:09:12.622,1500,TI1502,PVHIGH,ACK,,HE1503 OUTLET,,
2/1/2025 17:09:08.300,1500,TI1502,PVHIGH,,,HE1503 OUTLET,55.0464,DegC
2/1/2025 17:09:03.230,1400,LIC1402,PVHIHI,ACK,,VE1402,,
2/1/2025 17:07:13.500,1400,FIC1402,PVLOLO,OK,,CO1402 SEAL,6.74382,m3/h
2/1/2025 17:07:13.400,1400,FIC1402,PVLOW,OK,,CO1402 SEAL,6.74382,m3/h
2/1/2025 17:06:30.900,1400,LIC1402,PVHIHI,,,VE1402,0.550643,m
2/1/2025 17:06:21.500,1500,PI1514,PVLOW,OK,,DR1501 INSIDE,164.876,mmH2O
2/1/2025 17:05:47.986,1500,PI1514,PVLOW,ACK,,DR1501 INSIDE,,
2/1/2025 17:05:44.038,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
2/1/2025 17:05:39.300,1500,PI1514,PVLOW,,,DR1501 INSIDE,148.086,mmH2O
2/1/2025 17:04:48.600,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,,,,
2/1/2025 17:02:10.631,1500,FIC1501,DEVLOW,ACK,,TW1501 FEED,,
2/1/2025 17:02:08.331,1500,FIC1501,PVLOW,ACK,,TW1501 FEED,,
2/1/2025 16:58:25.000,1500,TI1516,PVHIGH,OK,,DR1501 INSIDE,66.4916,DegC
2/1/2025 16:56:58.100,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,OK,,,,
2/1/2025 16:55:24.022,1400,FI1406,PVLOW,ACK,,PU1403 MIN FLOW,,
2/1/2025 16:55:10.900,1400,FI1406,PVLOW,,,PU1403 MIN FLOW,576.556,kg/Hr
2/1/2025 16:47:08.900,1500,LIC1502,PVHIGH,OK,,TW1501,6.41552,m
2/1/2025 16:46:10.300,1500,TI1502,PVHIGH,OK,,HE1503 OUTLET,53.9644,DegC
2/1/2025 16:45:41.500,1300,FG1324B,PVLOLO,,,CH2 LINE FPW FLOW,0.0836104,
2/1/2025 16:45:34.400,1300,FG1324B,PVLOW,,,CH2 LINE FPW FLOW,0.119448,
2/1/2025 16:45:19.100,1300,XSV1318A,CMDDIS,OK,,RE1301A DISCHARGE,,
2/1/2025 16:45:14.200,1500,FIC1501,DEVLOW,,,TW1501 FEED,-20.7164,t/h
2/1/2025 16:45:11.500,1500,FIC1501,PVLOW,,,TW1501 FEED,29.3231,t/h
2/1/2025 16:44:01.100,1500,EI1507,PVLOW,OK,,BL1503 CURRENT,144.213,amp
2/1/2025 16:43:49.324,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
2/1/2025 16:43:20.900,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,,,,,
2/1/2025 16:43:07.411,1500,LIC1502,PVHIGH,ACK,,TW1501,,
2/1/2025 16:42:55.700,1500,LIC1502,PVHIGH,,,TW1501,6.50209,m
2/1/2025 16:42:07.988,SERVER_PVC,CONSOLE STATION 3-1,LEVEL,,,Security level,,
2/1/2025 16:42:07.988,SERVER_PVC,CONSOLE STATION 3-1,LEVEL,,,Security level (IKB Key Switch),,
2/1/2025 16:42:00.299,1400,FI1406,PVLOW,ACK,,PU1403 MIN FLOW,,
2/1/2025 16:41:58.029,IOLINK04_1,AIOR-704,OP Fail in circuit/field wire,ACK,,,,
2/1/2025 16:41:25.900,1400,FI1406,PVLOW,OK,,PU1403 MIN FLOW,1979.44,kg/Hr
2/1/2025 16:41:07.900,1400,FI1406,PVLOW,,,PU1403 MIN FLOW,487.741,kg/Hr
